episode_hash,operator,lab,num_frames,task,task_description,scene,objects,is_deleted,embodiment,is_eval,eval_score,eval_success,zarr_processed_path,zarr_processing_error,zarr_mp4_path,license,segments,created_at,updated_at,rig_name,outcome
2026-03-04-18-41-11-152000,pB5ssSy__hBrm6wJ,rl2,585.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-41-11-152000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-41-11-152000.mp4,CC BY-SA 4.0,,2026-03-04 18:41:11.152000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-24-14-782000,EwCW-BuE_nA9dzbr,rl2,731.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-24-14-782000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-24-14-782000.mp4,CC BY-SA 4.0,,2026-03-04 19:24:14.782000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-57-28-270000,__zQ0kS-xjtwKdGt,rl2,639.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-57-28-270000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-57-28-270000.mp4,CC BY-SA 4.0,,2026-03-04 21:57:28.270000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-18-35-37-387000,pB5ssSy__hBrm6wJ,rl2,471.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-35-37-387000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-35-37-387000.mp4,CC BY-SA 4.0,,2026-03-04 18:35:37.387000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-57-36-022000,__zQ0kS-xjtwKdGt,rl2,632.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-57-36-022000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-57-36-022000.mp4,CC BY-SA 4.0,,2026-03-04 19:57:36.022000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-22-46-09-206000,pB5ssSy__hBrm6wJ,rl2,510.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-22-46-09-206000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-22-46-09-206000.mp4,CC BY-SA 4.0,,2026-03-04 22:46:09.206000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-23-21-29-538000,pB5ssSy__hBrm6wJ,rl2,720.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-21-29-538000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-21-29-538000.mp4,CC BY-SA 4.0,,2026-03-04 23:21:29.538000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-23-54-859000,EwCW-BuE_nA9dzbr,rl2,1043.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-23-54-859000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-23-54-859000.mp4,CC BY-SA 4.0,,2026-03-04 21:23:54.859000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-02-15-45-51-437000,pB5ssSy__hBrm6wJ,rl2,1586.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-15-45-51-437000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-15-45-51-437000.mp4,CC BY-SA 4.0,,2026-03-02 15:45:51.437000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-20-27-25-588000,EwCW-BuE_nA9dzbr,rl2,664.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-27-25-588000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-27-25-588000.mp4,CC BY-SA 4.0,,2026-03-04 20:27:25.588000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-03-23-37-58-327000,pB5ssSy__hBrm6wJ,rl2,1014.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-37-58-327000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-37-58-327000.mp4,CC BY-SA 4.0,,2026-03-03 23:37:58.327000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-23-11-19-672000,pB5ssSy__hBrm6wJ,rl2,855.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-11-19-672000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-11-19-672000.mp4,CC BY-SA 4.0,,2026-03-04 23:11:19.672000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-22-36-13-297000,pB5ssSy__hBrm6wJ,rl2,502.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-22-36-13-297000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-22-36-13-297000.mp4,CC BY-SA 4.0,,2026-03-04 22:36:13.297000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-19-14-26-260000,EwCW-BuE_nA9dzbr,rl2,394.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-14-26-260000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-14-26-260000.mp4,CC BY-SA 4.0,,2026-03-04 19:14:26.260000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-36-30-061000,EwCW-BuE_nA9dzbr,rl2,749.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-36-30-061000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-36-30-061000.mp4,CC BY-SA 4.0,,2026-03-04 20:36:30.061000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-18-39-44-072000,pB5ssSy__hBrm6wJ,rl2,436.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-39-44-072000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-39-44-072000.mp4,CC BY-SA 4.0,,2026-03-04 18:39:44.072000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-45-48-423000,__zQ0kS-xjtwKdGt,rl2,338.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-45-48-423000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-45-48-423000.mp4,CC BY-SA 4.0,,2026-03-04 19:45:48.423000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-23-17-22-285000,pB5ssSy__hBrm6wJ,rl2,605.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-17-22-285000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-17-22-285000.mp4,CC BY-SA 4.0,,2026-03-04 23:17:22.285000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-23-18-54-279000,pB5ssSy__hBrm6wJ,rl2,734.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-18-54-279000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-18-54-279000.mp4,CC BY-SA 4.0,,2026-03-04 23:18:54.279000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-56-31-283000,__zQ0kS-xjtwKdGt,rl2,470.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-56-31-283000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-56-31-283000.mp4,CC BY-SA 4.0,,2026-03-04 21:56:31.283000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-25-12-236000,EwCW-BuE_nA9dzbr,rl2,873.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-25-12-236000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-25-12-236000.mp4,CC BY-SA 4.0,,2026-03-04 20:25:12.236000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-19-47-39-005000,__zQ0kS-xjtwKdGt,rl2,518.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-47-39-005000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-47-39-005000.mp4,CC BY-SA 4.0,,2026-03-04 19:47:39.005000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-18-34-47-071000,pB5ssSy__hBrm6wJ,rl2,470.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-34-47-071000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-34-47-071000.mp4,CC BY-SA 4.0,,2026-03-04 18:34:47.071000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-22-09-557000,EwCW-BuE_nA9dzbr,rl2,810.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-22-09-557000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-22-09-557000.mp4,CC BY-SA 4.0,,2026-03-04 19:22:09.557000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-54-26-592000,__zQ0kS-xjtwKdGt,rl2,670.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-54-26-592000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-54-26-592000.mp4,CC BY-SA 4.0,,2026-03-04 19:54:26.592000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-22-43-03-463000,pB5ssSy__hBrm6wJ,rl2,356.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-22-43-03-463000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-22-43-03-463000.mp4,CC BY-SA 4.0,,2026-03-04 22:43:03.463000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-59-04-504000,__zQ0kS-xjtwKdGt,rl2,494.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-59-04-504000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-59-04-504000.mp4,CC BY-SA 4.0,,2026-03-04 21:59:04.504000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-35-35-963000,EwCW-BuE_nA9dzbr,rl2,716.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-35-35-963000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-35-35-963000.mp4,CC BY-SA 4.0,,2026-03-04 20:35:35.963000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-02-15-50-47-405000,pB5ssSy__hBrm6wJ,rl2,1898.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-15-50-47-405000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-15-50-47-405000.mp4,CC BY-SA 4.0,,2026-03-02 15:50:47.405000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-52-01-397000,__zQ0kS-xjtwKdGt,rl2,570.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-52-01-397000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-52-01-397000.mp4,CC BY-SA 4.0,,2026-03-04 19:52:01.397000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-28-03-429000,EwCW-BuE_nA9dzbr,rl2,762.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-28-03-429000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-28-03-429000.mp4,CC BY-SA 4.0,,2026-03-04 20:28:03.429000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-33-01-377000,EwCW-BuE_nA9dzbr,rl2,715.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-33-01-377000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-33-01-377000.mp4,CC BY-SA 4.0,,2026-03-04 20:33:01.377000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-02-16-05-21-078000,pB5ssSy__hBrm6wJ,rl2,2722.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-16-05-21-078000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-16-05-21-078000.mp4,CC BY-SA 4.0,,2026-03-02 16:05:21.078000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-19-18-45-831000,EwCW-BuE_nA9dzbr,rl2,708.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-18-45-831000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-18-45-831000.mp4,CC BY-SA 4.0,,2026-03-04 19:18:45.831000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-33-40-290000,EwCW-BuE_nA9dzbr,rl2,705.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-33-40-290000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-33-40-290000.mp4,CC BY-SA 4.0,,2026-03-04 21:33:40.290000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-18-06-497000,EwCW-BuE_nA9dzbr,rl2,747.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-18-06-497000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-18-06-497000.mp4,CC BY-SA 4.0,,2026-03-04 19:18:06.497000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-18-41-54-859000,pB5ssSy__hBrm6wJ,rl2,439.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-41-54-859000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-41-54-859000.mp4,CC BY-SA 4.0,,2026-03-04 18:41:54.859000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-23-30-962000,EwCW-BuE_nA9dzbr,rl2,708.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-23-30-962000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-23-30-962000.mp4,CC BY-SA 4.0,,2026-03-04 19:23:30.962000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-54-10-191000,__zQ0kS-xjtwKdGt,rl2,370.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-54-10-191000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-54-10-191000.mp4,CC BY-SA 4.0,,2026-03-04 19:54:10.191000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-53-07-049000,__zQ0kS-xjtwKdGt,rl2,665.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-53-07-049000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-53-07-049000.mp4,CC BY-SA 4.0,,2026-03-04 19:53:07.049000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-22-43-35-065000,pB5ssSy__hBrm6wJ,rl2,543.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-22-43-35-065000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-22-43-35-065000.mp4,CC BY-SA 4.0,,2026-03-04 22:43:35.065000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-03-23-36-01-685000,pB5ssSy__hBrm6wJ,rl2,1698.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-36-01-685000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-36-01-685000.mp4,CC BY-SA 4.0,,2026-03-03 23:36:01.685000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-02-16-22-32-226000,pB5ssSy__hBrm6wJ,rl2,1600.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-16-22-32-226000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-16-22-32-226000.mp4,CC BY-SA 4.0,,2026-03-02 16:22:32.226000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-01-21-43-34-239000,EwCW-BuE_nA9dzbr,rl2,708.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-01-21-43-34-239000.zarr,,s3://rldb/processed_v3/eva/2026-03-01-21-43-34-239000.mp4,CC BY-SA 4.0,,2026-03-01 21:43:34.239000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-07-23-18-09-791000,pB5ssSy__hBrm6wJ,rl2,1290.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-07-23-18-09-791000.zarr,,s3://rldb/processed_v3/eva/2026-03-07-23-18-09-791000.mp4,CC BY-SA 4.0,,2026-03-07 23:18:09.791000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
